Station,Site_Name,Agency_Name,Lat,Lon,SRadius,MERRALat,MERRALon,IDXi,IDXj,PS,QV10m,Q500,Q850,T10m,T500,T850,WIND,BCSMASS,DUSMASS25,OCSMASS,SO2SMASS,SO4SMASS,SSSMASS25,NISMASS25,TOTEXTTAU,UTC_DATE,UTC_TIME
123,Mostar,,43.3437748,17.8077578,10.4,43.25,17.812,534,634,89383.9,5.10627,0.30164,0.0048554298,281.332,256.354,273.332,1.275,0.17444,1.33639,0.58429,1.43152,1.55919,0.0779,0.25611,0.073,20250412,1930
356DS1010004,Mumbai,U.S. Department of State India - Mumbai,19.07283,72.88261,10.9,19.0,72.812,437,810,100406.72,18.20834,1.53879,0.0032163977,298.949,264.266,290.949,1.169,13.87681,3.03784,22.99391,181.16592,13.50674,6.26273,0.56859,0.628,20250412,1930
124,Munchen,,48.1351253,11.5819805,12.9,48.25,11.562,554,614,95768.73,6.49148,0.7327,0.0036832849,284.215,258.932,276.215,3.295,0.33318,3.82998,1.41369,1.78318,0.8546,0.16731,0.24965,0.071,20250412,1930
125,Muscat,,23.5880307,58.3828717,11.3,23.5,58.438,455,764,100480.734,12.89671,0.29464,0.0042021032,304.331,267.457,296.331,3.0,0.16286,28.84525,1.07112,1.54658,2.42165,0.88589,0.05486,0.323,20250412,1930
126,Nagoya,,35.1814506,136.9065571,8.1,35.25,136.875,502,1015,96386.4,7.62635,3.52447,0.0050659273,284.68,263.695,276.68,2.159,0.95391,5.00473,3.28458,2.80381,7.75955,0.72406,0.38241,0.411,20250412,1930
127,Naha,,26.2125758,127.6790208,13.9,26.25,127.812,466,986,101027.7,10.01647,3.69974,0.010007067,289.789,266.964,281.789,7.662,0.51211,6.62019,1.88431,2.52434,3.77088,6.52822,0.24372,0.435,20250412,1930
404KE1010001,Nairobi,U.S. Department of State Kenya - Nairobi,-1.23437,36.81732,7.5,-1.25,36.875,356,695,85934.36,14.70685,4.29236,0.014435101,291.82,269.227,283.82,1.494,0.49011,0.07285,2.25135,0.3366,0.13493,0.37113,0.01035,0.051,20250412,1930
129,Naples,,40.8517983,14.26812,14.5,40.75,14.375,524,623,96939.41,7.56032,0.14717,0.005834916,287.475,258.256,279.475,0.423,1.44207,1.54782,4.23825,2.7457,1.84436,0.3818,0.3295,0.11,20250412,1930
130,Nassau,,25.0443312,-77.3503609,15.9,25.0,-77.5,461,329,101263.234,11.9406,0.13065,0.0049580527,296.963,260.766,288.963,7.685,0.31562,2.32586,2.11978,0.74648,2.29757,2.37645,0.00839,0.122,20250412,1930
131,Nay_Pyi_Taw,,19.7633057,96.0785104,14.8,19.75,95.938,440,884,96797.984,15.29851,1.18839,0.013527279,299.606,269.771,291.606,1.541,0.79153,0.6128,8.68606,1.10379,0.67834,1.45415,0.01186,0.152,20250412,1930
148CHD010001,N_Djamena,U.S. Department of State Chad - N'Djamena,12.1348457,15.0557415,14.2,12.25,15.0,410,625,97267.95,3.85582,0.06969,0.0036690119,307.419,268.826,299.419,4.117,0.10383,149.3228,0.6686,0.04424,0.50383,0.06333,5e-05,0.963,20250412,1930
356DS1010001,New_Delhi,U.S. Department of State India - New Delhi,28.63576,77.22445,12.8,28.5,77.188,476,824,97894.38,10.17395,0.98838,0.0077543654,300.033,260.97,292.033,4.219,4.78991,0.38494,35.87883,8.67463,15.22526,0.0075,0.52478,0.685,20250412,1930
360810120,New_York,,40.7269,-73.8933,6.3,40.75,-74.062,524,341,101359.2,4.24485,0.3188,0.004217116,278.893,250.268,270.893,3.297,0.42687,1.67182,1.38637,3.11175,3.33311,0.3877,0.01116,0.179,20250412,1930
133,Niamey,,13.5115963,2.1253854,6.8,13.5,2.188,415,584,97821.69,5.74589,0.63598,0.0050012856,310.025,270.74,302.025,2.851,0.74273,72.86243,2.82755,0.18392,0.41325,0.09675,5e-05,0.551,20250412,1930
134,Nicosia,,35.1855659,33.3822764,8.7,35.25,33.438,502,684,101162.766,5.6006,0.81905,0.004330643,288.99,249.288,280.99,4.193,0.12477,1.03108,0.48746,0.56313,2.31502,0.76208,0.00228,0.138,20250412,1930
800260006,Nogales,,31.291294,-110.951508,5.7,31.25,-110.938,486,222,84883.08,1.26164,0.12305,0.0010952931,302.206,263.118,294.206,6.429,0.07783,2.50567,1.00227,0.10866,0.33673,0.04754,1e-05,0.07,20250412,1930
136,Nouakchott,,18.0735299,-15.9582372,8.5,18.0,-15.938,433,526,100962.62,8.192,0.41683,0.0051324563,299.886,264.84,291.886,7.635,0.08665,60.06425,0.51548,0.22371,0.41287,2.07534,0.01156,0.259,20250412,1930
137,Nuevo_Laredo,,27.4779362,-99.549573,13.8,27.5,-99.688,471,258,99557.34,5.63069,0.98313,0.0043790517,304.455,260.478,296.455,4.32,0.12067,3.65708,1.04637,0.25419,0.65513,0.18357,9e-05,0.084,20250412,1930
398KAZ010001,Nur_Sultan,U.S. Department of State Kazakhstan - Nur-Sultan,51.125287,71.467217,11.8,51.25,71.562,566,806,97386.8,5.46698,2.09618,0.0032557314,282.656,258.039,274.656,5.309,0.50724,23.05422,4.6919,0.90864,6.06151,0.02417,0.08513,0.536,20250412,1930
138,Nuuk,,64.1814099,-51.6941381,9.9,64.25,-51.562,618,412,98231.484,1.77978,0.41547,0.0011094117,267.348,243.661,259.348,2.061,0.02215,1.16221,0.22483,0.04333,0.50758,0.1705,1e-05,0.084,20250412,1930
139,Osaka,,34.6937249,135.5022535,12.8,34.75,135.625,500,1011,98290.4,9.47327,3.68492,0.0061626527,287.437,264.414,279.437,5.402,1.08033,7.63499,3.80117,3.65146,7.76682,1.75998,0.33875,0.453,20250412,1930
140,Oslo,,59.9138688,10.7522454,11.9,60.0,10.625,601,611,96768.51,4.58608,0.37709,0.0027101398,280.521,253.38,272.521,1.576,1.45592,1.67289,7.34723,0.78918,0.50718,0.30837,0.01004,0.083,20250412,1930
60104,Ottawa,,45.434333,-75.67599,10.4,45.5,-75.625,543,335,99355.78,4.46003,0.2816,0.0033594787,276.973,248.549,268.973,0.464,0.3175,1.37976,1.86814,0.85402,5.58857,0.15687,0.08925,0.267,20250412,1930
854BFA010001,Ouagadougou,U.S. Department of State Burkina Faso - Ouagadougou,12.304907,-1.497184,14.3,12.25,-1.562,410,572,97243.58,8.68603,0.71577,0.007854638,311.263,270.776,303.263,3.865,0.74572,63.26808,3.02918,0.19652,0.4448,0.17404,0.0001,0.706,20250412,1930
143,Panama_City,,8.9823792,-79.5198696,16.0,9.0,-79.375,397,323,98731.734,17.62306,4.64705,0.012906667,300.752,268.84,292.752,2.552,0.13647,7.85345,1.06976,0.34411,2.44614,5.81576,0.00064,0.117,20250412,1930
144,Paramaribo,,5.8520355,-55.2038278,16.5,5.75,-55.312,384,400,100852.49,18.46254,0.95681,0.012998261,300.641,269.267,292.641,4.608,0.2438,12.08427,2.08905,0.091,0.82344,9.90577,0.00035,0.24,20250412,1930
145,Paris,,48.856614,2.3522219,16.1,48.75,2.5,556,585,99424.16,8.70325,1.62238,0.006972978,287.491,255.37,279.491,3.796,0.8966,3.23551,3.60407,1.84052,1.25029,0.15778,0.81089,0.182,20250412,1930
146,Perth,,-31.9523123,115.861309,8.9,-32.0,115.938,233,948,98529.86,11.27129,0.72267,0.009659766,292.854,262.248,284.854,4.896,0.11689,0.5111,1.22396,0.33076,0.8639,1.76556,0.00675,0.097,20250412,1930
586PK4010001,Peshawar,U.S. Department of State Pakistan - Peshawar,34.005852,71.53775,3.9,34.0,71.562,497,806,96462.234,5.47554,0.13386,0.004491261,301.257,264.162,293.257,2.716,3.1605,1.48353,18.77118,21.47614,4.53589,0.00636,0.0,0.188,20250412,1930
147,Phnom_Penh,,11.5563738,104.9282099,10.0,11.5,105.0,407,913,100706.445,19.7165,2.26487,0.014238112,300.328,269.262,292.328,3.304,2.51989,1.07152,17.1881,6.15952,1.85839,1.06158,0.10484,0.213,20250412,1930
148,Podgorica,,42.4304196,19.2593642,12.2,42.5,19.375,531,639,86972.59,5.17806,0.21722,0.0046646455,278.971,254.505,270.971,1.244,0.22531,2.71925,0.92695,2.14603,2.57966,0.11799,1.22836,0.127,20250412,1930
149,Ponta_Delgada,,37.7394207,-25.6686725,4.0,37.75,-25.625,512,495,102172.32,8.62258,0.40648,0.0048600985,288.572,256.947,280.572,7.861,0.0487,1.27907,0.31368,0.20192,1.04378,4.59104,0.00035,0.127,20250412,1930
150,Port_Louis,,-20.1608912,57.5012222,9.9,-20.25,57.5,280,761,101691.734,19.11935,2.74462,0.008654511,301.387,267.955,293.387,7.408,0.01229,0.22591,0.0486,0.20954,0.71909,12.28643,0.00011,0.117,20250412,1930
151,Port_Moresby,,-9.4438004,147.1802671,6.3,-9.5,147.188,323,1048,92276.914,14.82999,3.73929,0.0139802825,292.506,269.564,284.506,1.04,0.02144,0.02303,0.51114,0.14886,0.1766,0.07482,0.0001,0.024,20250412,1930
152,Port_of_Spain,,10.6603196,-61.5085625,11.6,10.75,-61.562,404,380,101062.13,18.16932,0.86159,0.0111815,300.187,268.509,292.187,7.196,0.07996,5.81996,0.62771,0.16397,0.4712,6.44162,0.00026,0.157,20250412,1930
153,Port_au_Prince,,18.594395,-72.3074326,16.4,18.5,-72.188,435,346,94374.57,12.86949,2.69661,0.012001359,303.459,267.026,295.459,2.179,0.1261,3.20489,0.7335,0.13668,1.53592,0.60077,0.00029,0.114,20250412,1930
154,Porto_Alegre,,-30.0368176,-51.2089887,5.7,-30.0,-51.25,241,413,99941.234,13.75352,0.73442,0.010391904,299.598,264.205,291.598,2.482,0.12047,0.15274,0.88969,0.84111,0.51707,2.26795,0.00095,0.046,20250412,1930
155,Prague,,50.0755381,14.4378005,9.5,50.0,14.375,561,623,98666.695,6.43808,0.51669,0.0047151605,286.555,259.099,278.555,3.03,0.67606,5.04507,1.94848,3.71313,1.48988,0.39344,0.22669,0.097,20250412,1930
156,Praia,,14.93305,-23.5133267,11.0,15.0,-23.438,421,502,101178.08,12.87037,0.50114,0.0056446493,295.491,267.872,287.491,5.668,0.02974,1.37442,0.18842,0.18328,0.71226,5.64823,0.00024,0.185,20250412,1930
157,Pretoria,,-25.7478676,28.2292712,10.4,-25.75,28.125,258,667,88169.64,8.20706,0.18839,0.0076011876,295.594,267.527,287.594,1.142,0.79218,1.08009,3.07248,22.14919,3.49055,0.29543,0.006,0.116,20250412,1930
688PI1010001,Pristina,U.S. Department of State Kosovo - Pristina,42.655959,21.139953,11.9,42.75,21.25,532,645,95376.59,5.7846,0.2413,0.0042927125,281.471,253.502,273.471,1.447,0.47383,3.77608,2.01016,6.00956,4.62602,0.26737,2.04145,0.177,20250412,1930
158,Quebec,,46.8615,-71.2572,7.8,46.75,-71.25,548,349,99760.66,3.77491,1.02635,0.0029371239,273.574,250.798,265.574,2.134,0.27061,1.15031,1.24846,2.48111,3.41198,0.82947,0.16762,0.283,20250412,1930
159,Quito,,-0.1806532,-78.4678382,8.4,-0.25,-78.438,360,326,68171.37,9.65732,4.6042,--,287.777,268.395,279.777,1.255,0.04984,0.12298,0.46558,0.22061,0.12242,0.02914,0.001,0.029,20250412,1930
160,Rabat,,33.9715904,-6.8498129,3.9,34.0,-6.875,497,555,100381.516,10.85574,0.69367,0.006607115,291.556,255.968,283.556,1.935,0.10223,4.00152,0.43193,4.44041,3.72442,6.46742,0.02586,0.148,20250412,1930
104MMR010001,Rangoon,U.S. Department of State Burma - Rangoon,16.8256,96.1445,13.0,16.75,96.25,428,885,100653.22,18.12355,2.33277,0.012845565,300.902,269.858,292.902,1.432,1.00977,1.56515,6.94263,0.99901,4.67866,7.36671,0.02278,0.237,20250412,1930
161,Recife,,-8.0577401,-34.8829629,14.4,-8.0,-35.0,329,465,100953.84,18.16235,1.48148,0.008051186,301.58,269.274,293.58,3.714,0.0624,6.51304,0.52632,0.23683,0.29519,4.34315,0.00026,0.074,20250412,1930
162,Rennes,,48.117266,-1.6777926,15.6,48.0,-1.562,553,572,99047.25,9.02604,1.6177,0.005356325,285.826,255.855,277.826,5.728,0.56624,8.2702,2.52479,1.25044,5.60214,2.51864,2.07546,0.385,20250412,1930
163,Reykjavik,,64.146582,-21.9426354,12.0,64.25,-21.875,618,507,96583.266,3.7544,0.2877,0.0029472932,273.37,238.441,265.37,3.109,0.02438,1.21663,0.27599,8.30944,2.52382,5.02026,0.00142,0.131,20250412,1930
164,Riga,,56.9496487,24.1051865,6.2,57.0,24.062,589,654,100917.91,4.97092,0.32377,0.002787681,277.412,254.802,269.412,3.216,0.4555,1.07022,0.95582,0.01499,2.53257,3.01468,0.39685,0.149,20250412,1930
165,Rio_de_Janeiro,,-22.9068467,-43.1728965,11.5,-23.0,-43.125,269,439,100230.78,15.78468,0.66472,0.012403537,298.267,266.82,290.267,1.105,0.20781,0.51275,1.75089,1.21798,1.24923,4.12584,0.0043,0.126,20250412,1930
682SAU010001,Riyadh,U.S. Department of State Saudi Arabia - Riyadh,24.7135517,46.6752957,12.1,24.75,46.562,460,726,93471.58,3.01154,0.21945,0.0021376177,299.56,264.034,291.56,5.973,0.06054,53.28584,0.48838,9.92752,1.42394,0.07467,0.00011,0.212,20250412,1930
166,Rome,,41.9027835,12.4963655,10.8,42.0,12.5,529,617,95564.4,7.32017,1.1586,0.0052455254,286.431,259.246,278.431,0.859,0.95547,1.3686,2.99373,3.19885,2.15102,0.35775,0.47081,0.139,20250412,1930
167,Saint_George_s,,12.0560975,-61.7487996,15.1,12.0,-61.875,409,379,100958.91,18.43684,0.90341,0.013090232,299.686,269.059,291.686,5.397,0.30926,13.05485,2.39716,0.2318,1.28934,12.93409,0.00025,0.353,20250412,1930
168,Saint_Petersburg,,59.9310584,30.3609096,8.1,60.0,30.312,601,674,100176.734,3.79879,0.10298,0.0021788052,273.347,248.545,265.347,2.31,0.20986,1.36076,0.7743,0.98044,2.31806,1.38126,1.02792,0.108,20250412,1930
188CRI010001,San_Jose,U.S. Department of State Costa Rica - San Jose,9.949488,-84.142878,8.6,10.0,-84.062,401,308,96612.06,15.14516,2.21045,0.013424885,296.619,269.248,288.619,0.655,0.11296,1.92733,1.32263,0.05318,1.70927,3.94208,0.00232,0.148,20250412,1930
169,San_Salvador,,13.6929403,-89.2181911,18.0,13.75,-89.062,416,292,95114.55,7.36201,0.70444,0.0065516033,305.587,268.305,297.587,4.567,0.10911,2.11684,0.94931,0.09661,0.58434,0.48172,0.00016,0.067,20250412,1930
170,Santiago,,-33.4488897,-70.6692655,7.0,-33.5,-70.625,227,351,72076.64,1.81666,0.318,--,283.556,260.194,275.556,4.269,0.32697,0.2964,1.47721,4.35877,1.88721,0.05201,2e-05,0.033,20250412,1930
171,Santo_Domingo,,18.4860575,-69.9312117,7.4,18.5,-70.0,435,353,100037.14,15.48428,2.10943,0.013084828,302.773,267.732,294.773,3.554,0.13537,4.64003,0.92731,0.58876,0.66121,3.52467,0.00074,0.102,20250412,1930
076BR1010001,Sao_Paulo,U.S. Department of State Brazil - Sao Paulo,-23.629158,-46.696558,10.0,-23.5,-46.562,266,428,92621.91,14.00612,0.466,0.0121556,295.104,266.976,287.104,3.197,0.25226,0.43474,1.63822,1.75128,0.56545,0.62249,0.009,0.043,20250412,1930
173,Sapporo,,43.0617713,141.3544507,10.9,43.0,141.25,533,1029,100956.016,5.24755,0.03252,0.004957215,279.015,256.593,271.015,3.771,0.2701,4.04385,0.57822,0.87962,1.59735,0.13014,0.39045,0.206,20250412,1930
070BIH010001,Sarajevo,U.S. Department of State Bosnia Herzegovina - Sarajevo,43.856665,18.398205,12.0,43.75,18.438,536,636,90576.59,6.2395,0.3493,0.004982696,280.19,256.084,272.19,1.204,0.33923,1.92344,1.10339,8.53432,3.6183,0.14175,2.28156,0.111,20250412,1930
174,Seoul,,37.566535,126.9779692,11.7,37.5,126.875,511,983,97435.14,3.95301,0.08681,0.001867265,273.71,246.395,265.71,2.054,2.48856,2.58864,6.18784,18.3571,3.76433,0.20639,4.48557,0.439,20250412,1930
156SH1010001,Shanghai,U.S. Department of State China - Shanghai,31.210683,121.448226,8.7,31.25,121.562,486,966,101076.62,4.08667,0.06631,0.0006436349,281.864,261.535,273.864,6.984,3.96283,5.47189,6.06578,73.93842,5.00745,0.70209,4.37642,0.149,20250412,1930
156SY1010001,Shenyang,U.S. Department of State China - Shenyang,41.78351,123.424434,6.1,41.75,123.438,528,972,97673.31,3.6552,0.21446,0.0028485046,273.366,241.118,265.366,1.918,3.3394,1.04672,12.37539,46.90425,4.22926,0.46628,2.76841,0.659,20250412,1930
702NEA000004,Singapore_City,,1.35735,103.699997,17.6,1.25,103.75,366,909,100674.2,18.31089,2.96401,0.013155671,299.41,268.372,291.41,0.996,0.43125,0.55704,3.67877,9.66364,3.10298,1.14087,0.0695,0.082,20250412,1930
176,Skopje,,41.9981294,21.4254355,11.3,42.0,21.562,529,646,94040.9,5.37053,0.23226,0.004125825,280.186,252.899,272.186,2.145,0.41565,3.18217,1.67822,4.54531,3.97,0.21862,1.83046,0.138,20250412,1930
177,Sofia,,42.6977082,23.3218675,11.1,42.75,23.438,532,652,94795.9,5.48119,0.16121,0.0043549454,280.398,250.88,272.398,1.281,0.58117,5.82698,2.36035,6.80813,6.07275,0.3148,1.72496,0.22,20250412,1930
178,Stockholm,,59.3293235,18.0685808,9.4,59.25,18.125,598,635,100893.45,3.7968,0.20128,0.0029629385,278.762,254.872,270.762,1.824,0.09283,0.895,0.32025,0.20695,0.41359,1.53735,0.00384,0.069,20250412,1930
179,Strasbourg,,48.5734053,7.7521113,9.3,48.5,7.812,555,602,97811.94,7.73984,1.6482,0.0045737876,291.12,256.439,283.12,1.493,0.72622,3.00861,2.7374,3.09693,0.76429,0.08045,0.03339,0.213,20250412,1930
180,Surabaya,,-7.2574719,112.7520883,6.7,-7.25,112.812,332,938,100258.58,17.75322,4.57468,0.013308136,298.09,268.76,290.09,1.636,2.14705,9.05124,13.68959,12.72421,4.94341,2.55593,0.09378,0.156,20250412,1930
181,Suva,,-18.1405049,178.4232507,12.3,-18.25,178.438,288,1148,101068.6,19.80907,2.1608,0.0133272605,301.897,268.709,293.897,6.253,0.0104,0.11387,0.06791,0.06004,0.69407,22.50556,0.00015,0.226,20250412,1930
182,Sydney,,-33.8688197,151.2092955,13.7,-33.75,151.25,226,1061,102697.92,10.80386,0.16205,0.0040070713,295.843,261.127,287.843,3.019,0.00651,0.24028,0.08389,0.17191,0.27906,3.18286,0.00091,0.043,20250412,1930
183,Taipei,,25.0329636,121.5654268,3.7,25.0,121.562,461,966,101484.55,9.49154,4.64697,0.0052259415,290.576,267.05,282.576,7.931,0.97439,15.8481,2.84347,5.76212,3.72531,1.37954,0.90469,0.422,20250412,1930
184,Tallinn,,59.4369608,24.7535747,7.9,59.5,24.688,599,656,100988.11,3.90021,0.70651,0.000790127,278.135,251.333,270.135,5.176,0.07992,0.65279,0.31006,0.57573,0.39365,1.73018,0.0262,0.062,20250412,1930
860UZB010001,Tashkent,U.S. Department of State Uzbekistan - Tashkent,41.3672,69.2725,12.5,41.25,69.375,526,799,90197.41,6.0707,1.72366,0.0040605473,293.393,261.502,285.393,2.778,0.06122,8.00539,0.38514,0.57961,0.43152,0.01399,1e-05,0.217,20250412,1930
185,Tbilisi,,41.7151377,44.827096,12.2,41.75,44.688,528,720,89032.36,3.90523,0.30419,0.0038725678,272.237,247.225,264.237,1.136,0.30118,3.11843,1.10943,0.18398,2.84843,0.23594,1.18258,0.142,20250412,1930
186,Tegucigalpa,,14.065049,-87.1715002,7.4,14.0,-87.188,417,298,90266.55,5.67592,0.97815,0.005170683,300.228,268.263,292.228,1.892,0.10832,2.79532,1.58642,0.16118,0.48952,0.4226,7e-05,0.067,20250412,1930
187,Tel_Aviv,,32.0852999,34.7817676,13.0,32.0,34.688,489,688,99657.36,6.54335,0.29796,0.0032799814,287.043,254.336,279.043,1.633,0.12382,1.10707,0.49744,5.3341,1.17911,2.11589,0.11767,0.096,20250412,1930
188,The_Hague,,52.0704978,4.3006999,9.3,52.0,4.375,569,591,100528.55,8.29187,0.62068,0.0044648936,288.36,255.164,280.36,4.903,0.8047,7.00633,1.77932,4.61154,1.42067,0.17479,0.46215,0.164,20250412,1930
189,Thessaloniki,,40.6400629,22.9444191,16.5,40.75,22.812,524,650,97969.67,6.52845,0.11665,0.004019505,282.924,250.258,274.924,2.003,0.39237,2.83899,1.57091,7.52737,7.35842,0.39991,0.80348,0.226,20250412,1930
484MEX010001,Tijuana,U.S. Department of State Mexico - Tijuana,32.523366,-116.952495,14.1,32.5,-117.188,491,203,90559.16,2.85139,0.5842,0.0020295335,298.466,261.718,290.466,3.174,0.18302,2.57353,0.85979,0.95466,0.52659,0.06698,7e-05,0.076,20250412,1930
191,Tirana,,41.3275459,19.8186982,13.9,41.25,19.688,526,640,93400.59,4.85477,0.13109,0.004083381,284.998,254.019,276.998,1.169,0.3897,2.47004,1.48265,2.00961,1.87662,0.08411,0.04824,0.085,20250412,1930
192,Tokyo,,35.6761919,139.6503106,8.9,35.75,139.688,504,1024,101041.484,7.02185,3.25326,0.0035783297,282.984,262.632,274.984,3.2,0.78918,5.16584,1.84902,9.32671,3.84545,1.56619,0.76637,0.412,20250412,1930
193,Toronto,,43.645451,-79.3891,10.8,43.75,-79.375,536,323,99235.94,3.99509,0.33748,0.0030958357,278.273,247.94,270.273,0.985,0.4237,1.42686,1.41605,0.3508,11.73763,0.32239,0.0258,0.578,20250412,1930
194,Toulouse,,43.604652,1.444209,15.0,43.5,1.562,535,582,98641.27,8.16253,1.622,0.006801169,287.955,257.011,279.955,4.804,0.25671,1.76535,1.22171,0.71401,3.10885,1.32027,0.24429,0.195,20250412,1930
195,Tripoli,,32.8872094,13.1913383,14.0,33.0,13.125,493,619,101720.086,10.19913,0.94636,0.002946435,291.236,263.231,283.236,5.416,0.13449,4.60451,0.53637,2.83614,2.6933,2.34252,0.00573,0.366,20250412,1930
196,Tunis,,36.8064948,10.1815316,13.2,36.75,10.312,508,610,101585.17,10.57516,1.75441,0.0050672875,289.966,260.623,281.966,6.39,0.13058,4.07647,0.59078,0.55306,1.76122,3.01221,0.22718,0.414,20250412,1930
496UB1010001,Ulaanbaatar,U.S. Department of State Mongolia - Ulaanbaatar,47.928385,106.92947,12.8,48.0,106.875,553,919,81342.34,3.5865,1.1568,--,271.169,254.613,263.169,2.863,0.09301,7.39572,0.55447,1.11917,3.03223,0.03056,0.00875,0.319,20250412,1930
197,Valletta,,35.8989085,14.5145528,16.9,36.0,14.375,505,623,101829.46,7.77965,1.19766,0.003729247,289.49,260.261,281.49,0.505,0.14033,2.06273,0.6955,1.96225,1.28772,1.12927,0.00452,0.129,20250412,1930
198,Vancouver,,49.368,-123.277,3.7,49.25,-123.125,558,183,92945.95,3.928,0.24343,0.0030294324,273.994,240.833,265.994,0.453,0.40951,1.19812,1.64763,0.83312,1.0856,0.73269,0.22602,0.125,20250412,1930
199,Vatican_City,,41.902916,12.453389,11.5,42.0,12.5,529,617,95564.4,7.32017,1.1586,0.0052455254,286.431,259.246,278.431,0.859,0.95547,1.3686,2.99373,3.19885,2.15102,0.35775,0.47081,0.139,20250412,1930
200,Vienna,,48.2081743,16.3738189,10.3,48.25,16.25,554,629,98951.89,6.35835,0.65038,0.005208336,285.792,259.494,277.792,3.428,0.52202,2.55615,1.77149,4.13369,1.73419,0.19034,0.18406,0.127,20250412,1930
418LAO010001,Vientiane,U.S. Department of State Laos - Vientiane,17.896122,102.64,14.3,18.0,102.5,433,905,97257.95,14.98132,4.53125,0.014043389,295.595,268.343,287.595,4.497,1.41738,4.67352,12.25105,9.88772,12.24814,0.0575,0.16594,0.598,20250412,1930
201,Vilnius,,54.6871555,25.2796514,7.3,54.75,25.312,580,658,99379.84,4.66974,0.62269,0.004796322,280.395,254.998,272.395,1.822,0.5284,1.18308,1.651,1.03806,0.33131,0.21434,0.30996,0.169,20250412,1930
202,Vladivostok,,43.1332484,131.9112975,13.3,43.25,131.875,534,999,98453.516,5.06275,2.06988,0.004844784,280.304,257.83,272.304,6.007,0.41608,5.21192,2.12593,0.9095,4.53228,0.27321,0.09962,0.362,20250412,1930
203,Warsaw,,52.2296756,21.0122287,5.6,52.25,20.938,570,644,100351.375,6.39965,0.87286,0.005377783,284.762,256.715,276.762,2.919,1.69183,1.46186,2.6253,17.48494,3.31134,0.56718,2.15625,0.176,20250412,1930
204,Washington,,38.921848,-77.013176,8.6,47.75,-120.625,517,331,101094.2,5.14688,0.32019,0.004160304,282.895,248.709,274.895,3.48,0.79046,2.00873,2.28502,28.56494,9.6939,0.74162,0.14885,0.372,20250412,1930
205,Wellington,,-41.2923814,174.7787463,9.0,-41.25,174.688,196,1136,100294.39,6.78693,0.25403,0.004306776,285.906,256.6,277.906,1.099,0.0647,0.26677,0.40439,1.25523,0.18232,0.72166,0.00414,0.028,20250412,1930
206,Windhoek,,-22.5608807,17.0657549,14.2,-22.5,17.188,271,632,82751.22,9.8566,0.0842,--,294.738,269.953,286.738,1.889,0.03709,1.34078,1.15839,0.4072,0.51968,0.02678,3e-05,0.057,20250412,1930
70119,Winnipeg,,49.9489,-97.3964,12.2,50.0,-97.188,561,265,97934.2,4.83093,0.09817,0.0041098827,290.714,250.456,282.714,2.241,0.06392,2.01646,0.28636,0.43343,0.4399,0.03253,0.00088,0.103,20250412,1930
208,Wuhan,,30.5927599,114.30525,12.3,30.5,114.375,483,943,101254.44,5.4502,0.07874,0.002226388,283.543,257.901,275.543,2.697,19.03649,18.62104,28.43455,688.05849,34.29137,0.0087,4.04599,0.321,20250412,1930
